day,original_day,date,demand,price,revenue,dow,month,year,snap,event_name,event_type,is_event,is_weekend
1824,1825,2016-01-27,35,1.6,56.0,2,1,2016,False,,,False,False
1825,1826,2016-01-28,38,1.6,60.800000000000004,3,1,2016,False,,,False,False
1826,1827,2016-01-29,39,1.6,62.400000000000006,4,1,2016,False,,,False,False
1827,1828,2016-01-30,65,1.6,104.0,5,1,2016,False,,,False,True
1828,1829,2016-01-31,39,1.6,62.400000000000006,6,1,2016,False,,,False,True
1829,1830,2016-02-01,51,1.6,81.60000000000001,0,2,2016,True,,,False,False
1830,1831,2016-02-02,31,1.6,49.6,1,2,2016,True,,,False,False
1831,1832,2016-02-03,48,1.6,76.80000000000001,2,2,2016,True,,,False,False
1832,1833,2016-02-04,50,1.6,80.0,3,2,2016,True,,,False,False
1833,1834,2016-02-05,48,1.6,76.80000000000001,4,2,2016,True,,,False,False
1834,1835,2016-02-06,89,1.6,142.4,5,2,2016,True,,,False,True
1835,1836,2016-02-07,62,1.6,99.2,6,2,2016,True,SuperBowl,Sporting,True,True
1836,1837,2016-02-08,23,1.6,36.800000000000004,0,2,2016,True,,,False,False
1837,1838,2016-02-09,42,1.6,67.2,1,2,2016,True,,,False,False
1838,1839,2016-02-10,28,1.6,44.800000000000004,2,2,2016,True,LentStart,Religious,True,False
1839,1840,2016-02-11,40,1.6,64.0,3,2,2016,False,,,False,False
1840,1841,2016-02-12,37,1.6,59.2,4,2,2016,False,,,False,False
1841,1842,2016-02-13,65,1.6,104.0,5,2,2016,False,,,False,True
1842,1843,2016-02-14,47,1.6,75.2,6,2,2016,False,ValentinesDay,Cultural,True,True
1843,1844,2016-02-15,41,1.6,65.60000000000001,0,2,2016,False,PresidentsDay,National,True,False
1844,1845,2016-02-16,37,1.6,59.2,1,2,2016,False,,,False,False
1845,1846,2016-02-17,46,1.6,73.60000000000001,2,2,2016,False,LentWeek2,Religious,True,False
1846,1847,2016-02-18,32,1.6,51.2,3,2,2016,False,,,False,False
1847,1848,2016-02-19,54,1.6,86.4,4,2,2016,False,,,False,False
1848,1849,2016-02-20,74,1.6,118.4,5,2,2016,False,,,False,True
1849,1850,2016-02-21,100,1.6,160.0,6,2,2016,False,,,False,True
1850,1851,2016-02-22,43,1.6,68.8,0,2,2016,False,,,False,False
1851,1852,2016-02-23,38,1.6,60.800000000000004,1,2,2016,False,,,False,False
1852,1853,2016-02-24,26,1.6,41.6,2,2,2016,False,,,False,False
1853,1854,2016-02-25,30,1.6,48.0,3,2,2016,False,,,False,False
1854,1855,2016-02-26,69,1.6,110.4,4,2,2016,False,,,False,False
1855,1856,2016-02-27,92,1.6,147.20000000000002,5,2,2016,False,,,False,True
1856,1857,2016-02-28,61,1.6,97.60000000000001,6,2,2016,False,,,False,True
1857,1858,2016-02-29,42,1.6,67.2,0,2,2016,False,,,False,False
1858,1859,2016-03-01,41,1.6,65.60000000000001,1,3,2016,True,,,False,False
1859,1860,2016-03-02,53,1.6,84.80000000000001,2,3,2016,True,,,False,False
1860,1861,2016-03-03,46,1.6,73.60000000000001,3,3,2016,True,,,False,False
1861,1862,2016-03-04,67,1.6,107.2,4,3,2016,True,,,False,False
1862,1863,2016-03-05,69,1.6,110.4,5,3,2016,True,,,False,True
1863,1864,2016-03-06,47,1.6,75.2,6,3,2016,True,,,False,True
1864,1865,2016-03-07,90,1.6,144.0,0,3,2016,True,,,False,False
1865,1866,2016-03-08,28,1.6,44.800000000000004,1,3,2016,True,,,False,False
1866,1867,2016-03-09,30,1.6,48.0,2,3,2016,True,,,False,False
1867,1868,2016-03-10,40,1.6,64.0,3,3,2016,True,,,False,False
1868,1869,2016-03-11,63,1.6,100.80000000000001,4,3,2016,False,,,False,False
1869,1870,2016-03-12,58,1.6,92.80000000000001,5,3,2016,False,,,False,True
1870,1871,2016-03-13,56,1.6,89.60000000000001,6,3,2016,False,,,False,True
1871,1872,2016-03-14,45,1.6,72.0,0,3,2016,False,,,False,False
1872,1873,2016-03-15,30,1.6,48.0,1,3,2016,False,,,False,False
1873,1874,2016-03-16,38,1.6,60.800000000000004,2,3,2016,False,,,False,False
1874,1875,2016-03-17,42,1.6,67.2,3,3,2016,False,StPatricksDay,Cultural,True,False
1875,1876,2016-03-18,43,1.6,68.8,4,3,2016,False,,,False,False
1876,1877,2016-03-19,92,1.6,147.20000000000002,5,3,2016,False,,,False,True
1877,1878,2016-03-20,66,1.6,105.60000000000001,6,3,2016,False,,,False,True
1878,1879,2016-03-21,40,1.6,64.0,0,3,2016,False,,,False,False
1879,1880,2016-03-22,36,1.6,57.6,1,3,2016,False,,,False,False
1880,1881,2016-03-23,29,1.6,46.400000000000006,2,3,2016,False,,,False,False
1881,1882,2016-03-24,48,1.6,76.80000000000001,3,3,2016,False,Purim End,Religious,True,False
1882,1883,2016-03-25,60,1.6,96.0,4,3,2016,False,,,False,False
1883,1884,2016-03-26,102,1.6,163.20000000000002,5,3,2016,False,,,False,True
1884,1885,2016-03-27,112,1.6,179.20000000000002,6,3,2016,False,Easter,Cultural,True,True
1885,1886,2016-03-28,25,1.6,40.0,0,3,2016,False,,,False,False
1886,1887,2016-03-29,47,1.6,75.2,1,3,2016,False,,,False,False
1887,1888,2016-03-30,23,1.6,36.800000000000004,2,3,2016,False,,,False,False
1888,1889,2016-03-31,21,1.6,33.6,3,3,2016,False,,,False,False
1889,1890,2016-04-01,72,1.6,115.2,4,4,2016,True,,,False,False
1890,1891,2016-04-02,58,1.6,92.80000000000001,5,4,2016,True,,,False,True
1891,1892,2016-04-03,54,1.6,86.4,6,4,2016,True,,,False,True
1892,1893,2016-04-04,42,1.6,67.2,0,4,2016,True,,,False,False
1893,1894,2016-04-05,29,1.6,46.400000000000006,1,4,2016,True,,,False,False
1894,1895,2016-04-06,53,1.6,84.80000000000001,2,4,2016,True,,,False,False
1895,1896,2016-04-07,39,1.6,62.400000000000006,3,4,2016,True,,,False,False
1896,1897,2016-04-08,42,1.6,67.2,4,4,2016,True,,,False,False
1897,1898,2016-04-09,83,1.6,132.8,5,4,2016,True,,,False,True
1898,1899,2016-04-10,83,1.6,132.8,6,4,2016,True,,,False,True
1899,1900,2016-04-11,48,1.6,76.80000000000001,0,4,2016,False,,,False,False
1900,1901,2016-04-12,26,1.6,41.6,1,4,2016,False,,,False,False
1901,1902,2016-04-13,41,1.6,65.60000000000001,2,4,2016,False,,,False,False
1902,1903,2016-04-14,44,1.6,70.4,3,4,2016,False,,,False,False
1903,1904,2016-04-15,47,1.6,75.2,4,4,2016,False,,,False,False
1904,1905,2016-04-16,82,1.6,131.20000000000002,5,4,2016,False,,,False,True
1905,1906,2016-04-17,83,1.6,132.8,6,4,2016,False,,,False,True
1906,1907,2016-04-18,30,1.6,48.0,0,4,2016,False,,,False,False
1907,1908,2016-04-19,45,1.6,72.0,1,4,2016,False,,,False,False
1908,1909,2016-04-20,29,1.6,46.400000000000006,2,4,2016,False,,,False,False
1909,1910,2016-04-21,53,1.6,84.80000000000001,3,4,2016,False,,,False,False
1910,1911,2016-04-22,87,1.6,139.20000000000002,4,4,2016,False,,,False,False
1911,1912,2016-04-23,95,1.6,152.0,5,4,2016,False,,,False,True
1912,1913,2016-04-24,42,1.6,67.2,6,4,2016,False,,,False,True
1913,1914,2016-04-25,48,1.6,76.80000000000001,0,4,2016,False,,,False,False
1914,1915,2016-04-26,35,1.6,56.0,1,4,2016,False,,,False,False
1915,1916,2016-04-27,34,1.6,54.400000000000006,2,4,2016,False,,,False,False
1916,1917,2016-04-28,67,1.6,107.2,3,4,2016,False,,,False,False
1917,1918,2016-04-29,63,1.6,100.80000000000001,4,4,2016,False,,,False,False
1918,1919,2016-04-30,99,1.6,158.4,5,4,2016,False,Pesach End,Religious,True,True
1919,1920,2016-05-01,71,1.6,113.60000000000001,6,5,2016,True,OrthodoxEaster,Religious,True,True
1920,1921,2016-05-02,59,1.6,94.4,0,5,2016,True,,,False,False
1921,1922,2016-05-03,35,1.6,56.0,1,5,2016,True,,,False,False
1922,1923,2016-05-04,47,1.6,75.2,2,5,2016,True,,,False,False
1923,1924,2016-05-05,73,1.6,116.80000000000001,3,5,2016,True,Cinco De Mayo,Cultural,True,False
1924,1925,2016-05-06,89,1.6,142.4,4,5,2016,True,,,False,False
1925,1926,2016-05-07,104,1.6,166.4,5,5,2016,True,,,False,True
1926,1927,2016-05-08,77,1.6,123.2,6,5,2016,True,Mother's day,Cultural,True,True
1927,1928,2016-05-09,72,1.6,115.2,0,5,2016,True,,,False,False
1928,1929,2016-05-10,46,1.6,73.60000000000001,1,5,2016,True,,,False,False
1929,1930,2016-05-11,30,1.6,48.0,2,5,2016,False,,,False,False
1930,1931,2016-05-12,35,1.6,56.0,3,5,2016,False,,,False,False
1931,1932,2016-05-13,77,1.6,123.2,4,5,2016,False,,,False,False
1932,1933,2016-05-14,47,1.6,75.2,5,5,2016,False,,,False,True
1933,1934,2016-05-15,74,1.6,118.4,6,5,2016,False,,,False,True
1934,1935,2016-05-16,38,1.6,60.800000000000004,0,5,2016,False,,,False,False
1935,1936,2016-05-17,42,1.6,67.2,1,5,2016,False,,,False,False
1936,1937,2016-05-18,39,1.6,62.400000000000006,2,5,2016,False,,,False,False
1937,1938,2016-05-19,51,1.6,81.60000000000001,3,5,2016,False,,,False,False
1938,1939,2016-05-20,69,1.6,110.4,4,5,2016,False,,,False,False
1939,1940,2016-05-21,67,1.6,107.2,5,5,2016,False,,,False,True
1940,1941,2016-05-22,64,1.6,102.4,6,5,2016,False,,,False,True
